"Date","Currency","Mean","Buy","Sell"
"26/10/2005","SA RAND","11.1163","11.0944","11.1381"
"26/10/2005","KES/USHS","24.7973","24.5598","25.0348"
"26/10/2005","KES/TSHS","15.5236","15.4822","15.5651"
"26/10/2005","AE DIRHAM","20.0375","20.0097","20.0653"
"26/10/2005","CAN $","62.4516","62.3563","62.5470"
"26/10/2005","S FRANC","57.5168","57.4335","57.6001"
"26/10/2005","JPY(100)","63.9315","63.8410","64.0221"
"26/10/2005","SW KRONER","9.3755","9.3603","9.3906"
"26/10/2005","NOR KRONER","11.3506","11.3300","11.3711"
"26/10/2005","DAN KRONER","11.9405","11.9233","11.9577"
"26/10/2005","IND RUPEE","1.6342","1.6317","1.6366"
"27/10/2005","US DOLLAR","73.6089","73.5089","73.7089"
"27/10/2005","STG POUND","130.7460","130.5530","130.9400"
"27/10/2005","EURO","88.9575","88.8299","89.0851"
"27/10/2005","SA RAND","11.0471","11.0167","11.0774"
"27/10/2005","KES/USHS","24.9293","24.7596","25.0990"
"27/10/2005","KES/TSHS","15.5009","15.4527","15.5491"
"27/10/2005","AE DIRHAM","20.0400","20.0117","20.0683"
"27/10/2005","CAN $","62.8405","62.7462","62.9348"
"27/10/2005","S FRANC","57.5193","57.4349","57.6038"
"27/10/2005","JPY(100)","63.7913","63.6955","63.8871"
"27/10/2005","SW KRONER","9.3661","9.3521","9.3801"
"27/10/2005","NOR KRONER","11.3778","11.3600","11.3956"
"27/10/2005","DAN KRONER","11.9414","11.9222","11.9605"
"27/10/2005","IND RUPEE","1.6337","1.6311","1.6362"
"27/10/2005","HONGKONG $","9.4917","9.4785","9.5049"
"27/10/2005","SINGAPORE $","43.5543","43.4810","43.6276"
"27/10/2005","SAUDI RIYAL","19.6269","19.5992","19.6547"
"27/10/2005","AUSTRALIAN $","55.7440","55.6609","55.8271"
"28/10/2005","US DOLLAR","73.6056","73.5056","73.7056"
"28/10/2005","STG POUND","130.8960","130.7040","131.0890"
"28/10/2005","EURO","89.1791","89.0475","89.3107"
"28/10/2005","SA RAND","10.9974","10.9689","11.0259"
"28/10/2005","KES/USHS","24.9293","24.8285","25.0301"
"28/10/2005","KES/TSHS","15.4881","15.3991","15.5771"
"28/10/2005","AE DIRHAM","20.0385","20.0097","20.0674"
"28/10/2005","CAN $","62.7945","62.7013","62.8877"
"28/10/2005","S FRANC","57.6904","57.6070","57.7738"
"28/10/2005","JPY(100)","63.8358","63.7441","63.9274"
"28/10/2005","SW KRONER","9.3836","9.3674","9.3999"
"28/10/2005","NOR KRONER","11.4133","11.4000","11.4267"
"28/10/2005","DAN KRONER","11.9684","11.9492","11.9876"
"28/10/2005","IND RUPEE","1.6320","1.6292","1.6347"
"28/10/2005","HONGKONG $","9.4928","9.4797","9.5059"
"28/10/2005","SINGAPORE $","43.6259","43.5614","43.6903"
"28/10/2005","SAUDI RIYAL","19.6261","19.5989","19.6532"
"28/10/2005","AUSTRALIAN $","55.6679","55.5849","55.7509"
"31/10/2005","US DOLLAR","73.6056","73.5078","73.7033"
"31/10/2005","STG POUND","130.3750","130.1930","130.5580"
"31/10/2005","EURO","88.6902","88.5633","88.8171"
"31/10/2005","SA RAND","11.0189","10.9822","11.0557"
"31/10/2005","KES/USHS","24.8625","24.6936","25.0314"
"31/10/2005","KES/TSHS","15.5017","15.4131","15.5902"
"31/10/2005","AE DIRHAM","20.0407","20.0125","20.0690"
"31/10/2005","CAN $","62.4938","62.4012","62.5863"
"31/10/2005","S FRANC","57.3655","57.2827","57.4482"
"31/10/2005","JPY(100)","63.7125","63.6253","63.7997"
"31/10/2005","SW KRONER","9.3233","9.3063","9.3402"
"31/10/2005","NOR KRONER","11.3222","11.3078","11.3367"
"31/10/2005","DAN KRONER","11.8966","11.8789","11.9144"
"31/10/2005","IND RUPEE","1.6307","1.6283","1.6332"
"31/10/2005","HONGKONG $","9.4941","9.4812","9.5070"
"31/10/2005","SINGAPORE $","43.5201","43.4495","43.5908"
"31/10/2005","SAUDI RIYAL","19.6242","19.5969","19.6516"
"31/10/2005","AUSTRALIAN $","55.2189","55.1382","55.2996"
"01/11/2005","US DOLLAR","73.7422","73.6422","73.8422"
"01/11/2005","STG POUND","130.1350","129.9410","130.3290"
"01/11/2005","EURO","88.3190","88.1892","88.4488"
"01/11/2005","SA RAND","11.0031","10.9800","11.0262"
"01/11/2005","KES/USHS","24.8300","24.6607","24.9993"
"01/11/2005","KES/TSHS","15.4932","15.4586","15.5278"
"01/11/2005","AE DIRHAM","20.0768","20.0485","20.1052"
"01/11/2005","CAN $","62.4167","62.3189","62.5144"
"01/11/2005","S FRANC","57.1129","57.0302","57.1956"
"01/11/2005","JPY(100)","63.3603","63.2623","63.4582"
"01/11/2005","SW KRONER","9.2790","9.2656","9.2923"
"01/11/2005","NOR KRONER","11.3256","11.3122","11.3389"
"01/11/2005","DAN KRONER","11.8378","11.8198","11.8557"
"01/11/2005","IND RUPEE","1.6352","1.6320","1.6384"
"01/11/2005","HONGKONG $","9.5118","9.4986","9.5250"
"01/11/2005","SINGAPORE $","43.5147","43.4519","43.5776"
"01/11/2005","SAUDI RIYAL","19.6612","19.6332","19.6892"
"01/11/2005","AUSTRALIAN $","55.0744","54.9887","55.1601"
"02/11/2005","S FRANC","57.3902","57.3071","57.4732"
"02/11/2005","JPY(100)","63.3006","63.2035","63.3977"
"02/11/2005","SW KRONER","9.2843","9.2675","9.3010"
"02/11/2005","NOR KRONER","11.3800","11.3578","11.4022"
"02/11/2005","DAN KRONER","11.9081","11.8882","11.9280"
"02/11/2005","IND RUPEE","1.6335","1.6310","1.6360"
"02/11/2005","HONGKONG $","9.5218","9.5086","9.5350"
"02/11/2005","SINGAPORE $","43.5716","43.4997","43.6434"
"02/11/2005","SAUDI RIYAL","19.6829","19.6552","19.7107"
"02/11/2005","AUSTRALIAN $","54.8733","54.7805","54.9661"
"02/11/2005","US DOLLAR","73.8189","73.7189","73.9189"
"02/11/2005","STG POUND","130.1620","129.9710","130.3530"
"02/11/2005","EURO","88.7798","88.6464","88.9132"
"02/11/2005","SA RAND","11.0856","11.0567","11.1144"
"02/11/2005","KES/USHS","24.8177","24.6486","24.9868"
"02/11/2005","KES/TSHS","15.4907","15.4494","15.5320"
"02/11/2005","AE DIRHAM","20.0972","20.0689","20.1255"
"02/11/2005","CAN $","62.6706","62.5688","62.7723"
"03/11/2005","NOR KRONER","11.4000","11.3833","11.4167"
"03/11/2005","DAN KRONER","11.9338","11.9167","11.9510"
"03/11/2005","IND RUPEE","1.6308","1.6284","1.6332"
"03/11/2005","HONGKONG $","9.5180","9.5036","9.5325"
"03/11/2005","SINGAPORE $","43.5154","43.4526","43.5783"
"03/11/2005","SAUDI RIYAL","19.6784","19.6507","19.7061"
"03/11/2005","AUSTRALIAN $","54.7412","54.6633","54.8190"
"03/11/2005","SW KRONER","9.2670","9.2533","9.2806"
"03/11/2005","JPY(100)","63.2631","63.1693","63.3569"
"03/11/2005","AE DIRHAM","20.0926","20.0643","20.1209"
"03/11/2005","CAN $","62.5567","62.4569","62.6566"
"03/11/2005","S FRANC","57.6157","57.5316","57.6999"
"03/11/2005","US DOLLAR","73.8000","73.7000","73.9000"
"03/11/2005","EURO","88.9578","88.8264","89.0892"
"03/11/2005","KES/USHS","24.9325","24.7632","25.1018"
"03/11/2005","STG POUND","130.6600","130.4640","130.8570"
"03/11/2005","KES/TSHS","15.5183","15.4871","15.5495"
"03/11/2005","SA RAND","11.1231","11.0778","11.1684"
"07/11/2005","HONGKONG $","9.5181","9.5049","9.5313"
"07/11/2005","SINGAPORE $","43.3965","43.3249","43.4680"
"07/11/2005","SAUDI RIYAL","19.6766","19.6491","19.7040"
"07/11/2005","AUSTRALIAN $","54.1139","54.0221","54.2057"
"07/11/2005","CAN $","62.3617","62.2679","62.4556"
"07/11/2005","SW KRONER","9.0605","9.0484","9.0725"
"07/11/2005","DAN KRONER","11.6787","11.6583","11.6992"
"07/11/2005","IND RUPEE","1.6172","1.6147","1.6197"
"07/11/2005","NOR KRONER","11.1911","11.1822","11.2000"
"07/11/2005","S FRANC","56.4508","56.3677","56.5339"
"07/11/2005","US DOLLAR","73.8000","73.7000","73.9000"
"07/11/2005","STG POUND","129.0980","128.9050","129.2910"
"07/11/2005","EURO","87.1451","87.0107","87.2796"
"07/11/2005","SA RAND","11.0078","10.9722","11.0433"
"07/11/2005","KES/USHS","24.9449","24.8309","25.0590"
"07/11/2005","KES/TSHS","15.5556","15.5210","15.5902"
"07/11/2005","AE DIRHAM","20.0920","20.0637","20.1203"
"07/11/2005","JPY(100)","62.5397","62.4467","62.6328"
"08/11/2005","HONGKONG $","9.5691","9.5559","9.5823"
"08/11/2005","STG POUND","128.9920","128.7840","129.1990"
"08/11/2005","SINGAPORE $","43.5938","43.5210","43.6667"
"08/11/2005","AE DIRHAM","20.1994","20.1711","20.2277"
"08/11/2005","S FRANC","56.4070","56.3234","56.4906"
"08/11/2005","US DOLLAR","74.1944","74.0944","74.2944"
"08/11/2005","AUSTRALIAN $","54.1842","54.0964","54.2721"
"08/11/2005","EURO","87.0310","86.8976","87.1644"
"08/11/2005","SA RAND","10.9751","10.9522","10.9980"
"08/11/2005","KES/USHS","24.7730","24.6048","24.9411"
"08/11/2005","CAN $","62.3333","62.2440","62.4227"
"08/11/2005","JPY(100)","62.9572","62.8643","63.0500"
"08/11/2005","SW KRONER","9.0670","9.0552","9.0787"
"08/11/2005","IND RUPEE","1.6168","1.6145","1.6192"
"08/11/2005","NOR KRONER","11.1839","11.1778","11.1900"
"08/11/2005","SAUDI RIYAL","19.7831","19.7554","19.8108"
"08/11/2005","KES/TSHS","15.4191","15.3309","15.5072"
"08/11/2005","DAN KRONER","11.6599","11.6406","11.6793"
"09/11/2005","DAN KRONER","11.7663","11.7487","11.7839"
"09/11/2005","CAN $","62.7463","62.6538","62.8388"
"09/11/2005","S FRANC","56.8768","56.7943","56.9593"
"09/11/2005","US DOLLAR","74.6500","74.5500","74.7500"
"09/11/2005","STG POUND","130.0190","129.8280","130.2100"
"09/11/2005","AE DIRHAM","20.3254","20.2962","20.3545"
"09/11/2005","IND RUPEE","1.6304","1.6280","1.6328"
"09/11/2005","SINGAPORE $","43.8640","43.8014","43.9267"
"09/11/2005","SAUDI RIYAL","19.9032","19.8758","19.9307"
"09/11/2005","AUSTRALIAN $","54.8417","54.7495","54.9338"
"09/11/2005","JPY(100)","63.6076","63.5172","63.6980"
"09/11/2005","NOR KRONER","11.2900","11.2878","11.2922"
"09/11/2005","SW KRONER","9.1936","9.1783","9.2089"
"09/11/2005","KES/TSHS","15.4455","15.4047","15.4863"
"09/11/2005","HONGKONG $","9.6266","9.6134","9.6398"
"09/11/2005","SA RAND","137.6090","264.1590","11.0593"
"09/11/2005","EURO","87.7842","87.6557","87.9126"
"09/11/2005","KES/USHS","24.6486","24.4816","24.8156"
"10/11/2005","KES/USHS","24.3842","24.2851","24.4834"
"10/11/2005","S FRANC","57.2554","57.1729","57.3379"
"10/11/2005","JPY(100)","63.7570","63.6622","63.8518"
"10/11/2005","NOR KRONER","11.3644","11.3533","11.3756"
"10/11/2005","IND RUPEE","1.6374","1.6351","1.6396"
"10/11/2005","HONGKONG $","9.6751","9.6621","9.6881"
"10/11/2005","AUSTRALIAN $","55.0071","54.9151","55.0992"
"10/11/2005","SAUDI RIYAL","20.0114","19.9837","20.0392"
"10/11/2005","KES/TSHS","15.4234","15.3695","15.4772"
"10/11/2005","CAN $","63.2137","63.1209","63.3064"
"10/11/2005","SW KRONER","9.1859","9.1732","9.1986"
"10/11/2005","STG POUND","130.6510","130.4380","130.8640"
"10/11/2005","EURO","88.2821","88.1478","88.4164"
"10/11/2005","SA RAND","11.0750","11.0467","11.1033"
"10/11/2005","DAN KRONER","11.8297","11.8130","11.8464"
"10/11/2005","SINGAPORE $","44.1231","44.0513","44.1948"
"10/11/2005","US DOLLAR","75.0489","74.9489","75.1489"
"10/11/2005","AE DIRHAM","20.4329","20.4048","20.4609"
"11/11/2005","JPY(100)","64.1324","64.0404","64.2244"
"11/11/2005","NOR KRONER","11.4294","11.4233","11.4356"
"11/11/2005","DAN KRONER","11.8305","11.8129","11.8480"
"11/11/2005","HONGKONG $","9.7366","9.7227","9.7504"
"11/11/2005","SINGAPORE $","44.3824","44.3197","44.4451"
"11/11/2005","AUSTRALIAN $","55.3229","55.2346","55.4113"
"11/11/2005","KES/USHS","24.1706","24.0062","24.3351"
"11/11/2005","EURO","88.2571","88.1263","88.3879"
"11/11/2005","IND RUPEE","1.6464","1.6441","1.6488"
"11/11/2005","SAUDI RIYAL","20.1329","20.1055","20.1604"
"11/11/2005","STG POUND","131.5010","131.3050","131.6960"
"11/11/2005","S FRANC","57.4208","57.3400","57.5017"
"11/11/2005","SW KRONER","9.1688","9.1571","9.1805"
"11/11/2005","CAN $","63.4929","63.3987","63.5870"
"11/11/2005","US DOLLAR","75.5056","75.4056","75.6056"
"11/11/2005","KES/TSHS","15.3963","15.3560","15.4365"
"11/11/2005","AE DIRHAM","20.5572","20.5291","20.5853"
"11/11/2005","SA RAND","11.1517","11.1371","11.1663"
"14/11/2005","AE DIRHAM","20.5639","20.5356","20.5923"
"14/11/2005","JPY(100)","64.0090","63.9183","64.0997"
"14/11/2005","STG POUND","131.7930","131.5950","131.9910"
"14/11/2005","EURO","88.8909","88.7540","89.0279"
"14/11/2005","KES/TSHS","15.3708","15.2843","15.4574"
"14/11/2005","S FRANC","57.7926","57.7106","57.8746"
"14/11/2005","AUSTRALIAN $","55.4226","55.3304","55.5149"
"14/11/2005","NOR KRONER","11.4617","11.4556","11.4678"
"14/11/2005","US DOLLAR","75.5333","75.4333","75.6333"
"14/11/2005","CAN $","63.4514","63.3530","63.5498"
"14/11/2005","SA RAND","11.1997","11.1731","11.2263"
"14/11/2005","HONGKONG $","9.7383","9.7251","9.7516"
"14/11/2005","SAUDI RIYAL","20.1398","20.1123","20.1673"
"14/11/2005","SW KRONER","9.2999","9.2830","9.3169"
"14/11/2005","KES/USHS","24.2279","24.0635","24.3924"
"14/11/2005","DAN KRONER","11.9208","11.9012","11.9405"
"14/11/2005","IND RUPEE","1.6510","1.6487","1.6533"
"14/11/2005","SINGAPORE $","44.4079","44.3439","44.4719"
"15/11/2005","KES/TSHS","15.3763","15.2900","15.4626"
"15/11/2005","JPY(100)","63.7331","63.6367","63.8294"
"15/11/2005","IND RUPEE","1.6563","1.6533","1.6594"
"15/11/2005","SA RAND","11.1684","11.1326","11.2042"
"15/11/2005","HONGKONG $","9.7660","9.7527","9.7792"
"15/11/2005","DAN KRONER","11.8751","11.8576","11.8926"
"15/11/2005","SW KRONER","9.2448","9.2325","9.2571"
"15/11/2005","AUSTRALIAN $","55.2150","55.1307","55.2992"
"15/11/2005","SINGAPORE $","44.4445","44.3819","44.5070"
"15/11/2005","US DOLLAR","75.7667","75.6667","75.8667"
"15/11/2005","KES/USHS","24.0707","23.9730","24.1685"
"15/11/2005","S FRANC","57.4789","57.3988","57.5589"
"15/11/2005","NOR KRONER","11.3839","11.3867","11.3811"
"15/11/2005","SAUDI RIYAL","20.2023","20.1746","20.2300"
"15/11/2005","STG POUND","131.6020","131.4030","131.8000"
"15/11/2005","EURO","88.5709","88.4377","88.7041"
"15/11/2005","AE DIRHAM","20.6275","20.5991","20.6558"
"15/11/2005","CAN $","63.4548","63.3593","63.5502"
"16/11/2005","SW KRONER","9.0948","9.0814","9.1082"
"16/11/2005","NOR KRONER","11.2183","11.2144","11.2222"
"16/11/2005","AE DIRHAM","20.3657","20.3374","20.3941"
"16/11/2005","IND RUPEE","1.6330","1.6308","1.6352"
"16/11/2005","KES/USHS","24.5846","24.4715","24.6977"
"16/11/2005","KES/TSHS","15.6678","15.6135","15.7222"
"16/11/2005","SAUDI RIYAL","19.9441","19.9166","19.9716"
"16/11/2005","SINGAPORE $","43.9374","43.8657","44.0090"
"16/11/2005","STG POUND","129.7310","129.5220","129.9400"
"16/11/2005","EURO","87.6198","87.4864","87.7532"
"16/11/2005","US DOLLAR","74.8033","74.7033","74.9033"
"16/11/2005","SA RAND","11.0531","11.0388","11.0674"
"16/11/2005","CAN $","62.6357","62.5458","62.7257"
"16/11/2005","DAN KRONER","11.7503","11.7336","11.7669"
"16/11/2005","HONGKONG $","9.6440","9.6304","9.6575"
"16/11/2005","S FRANC","56.7551","56.6731","56.8370"
"16/11/2005","AUSTRALIAN $","54.6663","54.5633","54.7693"
"16/11/2005","JPY(100)","62.7323","62.6419","62.8228"
"17/11/2005","JPY(100)","62.8731","62.7756","62.9706"
"17/11/2005","SAUDI RIYAL","19.9361","19.9089","19.9633"
"17/11/2005","SINGAPORE $","43.9307","43.8655","43.9959"
"17/11/2005","IND RUPEE","1.6337","1.6314","1.6359"
"17/11/2005","US DOLLAR","74.7722","74.6722","74.8722"
"17/11/2005","SA RAND","11.1094","11.0819","11.1370"
"17/11/2005","KES/USHS","24.6216","24.4951","24.7482"
"17/11/2005","KES/TSHS","15.6743","15.6200","15.7287"
"17/11/2005","AE DIRHAM","20.3573","20.3289","20.3856"
"17/11/2005","CAN $","62.6665","62.5694","62.7637"
"17/11/2005","S FRANC","56.4366","56.3553","56.5179"
"17/11/2005","SW KRONER","9.0735","9.0597","9.0874"
"17/11/2005","NOR KRONER","11.1589","11.1422","11.1756"
"17/11/2005","HONGKONG $","9.6417","9.6269","9.6565"
"17/11/2005","AUSTRALIAN $","54.6398","54.5481","54.7316"
"17/11/2005","STG POUND","128.4290","128.2320","128.6260"
"17/11/2005","DAN KRONER","11.7046","11.6880","11.7211"
"17/11/2005","EURO","87.2864","87.1564","87.4164"
"18/11/2005","DAN KRONER","11.8046","11.7861","11.8231"
"18/11/2005","JPY(100)","63.0584","62.9634","63.1533"
"18/11/2005","SA RAND","11.2012","11.1661","11.2363"
"18/11/2005","US DOLLAR","75.0833","74.9833","75.1833"
"18/11/2005","STG POUND","129.0890","128.7490","129.4290"
"18/11/2005","EURO","88.0231","87.8909","88.1552"
"18/11/2005","KES/USHS","24.5329","24.4336","24.6321"
"18/11/2005","S FRANC","56.8597","56.7772","56.9422"
"18/11/2005","SW KRONER","9.1573","9.1440","9.1707"
"18/11/2005","KES/TSHS","15.6893","15.6285","15.7502"
"18/11/2005","AE DIRHAM","20.4414","20.4131","20.4698"
"18/11/2005","NOR KRONER","11.1850","11.1644","11.2056"
"18/11/2005","IND RUPEE","1.6412","1.6389","1.6434"
"18/11/2005","HONGKONG $","9.6833","9.6684","9.6982"
"18/11/2005","SINGAPORE $","44.1277","44.0638","44.1917"
"18/11/2005","SAUDI RIYAL","20.0185","19.9913","20.0457"
"18/11/2005","AUSTRALIAN $","54.9873","54.8953","55.0793"
"18/11/2005","CAN $","63.2306","63.1412","63.3200"
"23/11/2005","NOR KRONER","11.2444","11.2267","11.2622"
"23/11/2005","AUSTRALIAN $","55.2486","55.1710","55.3261"
"23/11/2005","SA RAND","11.3302","11.3024","11.3580"
"23/11/2005","KES/TSHS","15.9328","15.8447","16.0208"
"23/11/2005","AE DIRHAM","20.3871","20.3582","20.4160"
"23/11/2005","CAN $","63.8256","63.7335","63.9177"
"23/11/2005","S FRANC","57.1788","57.0951","57.2624"
"23/11/2005","SW KRONER","9.2793","9.2647","9.2939"
"23/11/2005","SINGAPORE $","44.1927","44.1219","44.2634"
"23/11/2005","US DOLLAR","74.8778","74.7778","74.9778"
"23/11/2005","KES/USHS","24.5068","24.3406","24.6731"
"23/11/2005","JPY(100)","63.1689","63.0753","63.2624"
"23/11/2005","DAN KRONER","11.8856","11.8678","11.9033"
"23/11/2005","IND RUPEE","1.6357","1.6334","1.6380"
"23/11/2005","HONGKONG $","9.6569","9.6436","9.6701"
"23/11/2005","SAUDI RIYAL","19.9658","19.9381","19.9935"
"23/11/2005","STG POUND","129.0840","128.9000","129.2690"
"23/11/2005","EURO","88.5947","88.4651","88.7243"
"24/11/2005","S FRANC","57.1222","57.0408","57.2037"
"24/11/2005","SW KRONER","9.3037","9.2889","9.3186"
"24/11/2005","DAN KRONER","11.8683","11.8506","11.8860"
"24/11/2005","IND RUPEE","1.6380","1.6356","1.6404"
"24/11/2005","SAUDI RIYAL","19.9925","19.9648","20.0202"
"24/11/2005","SINGAPORE $","44.2752","44.2096","44.3408"
"24/11/2005","AUSTRALIAN $","55.3449","55.2673","55.4224"
"24/11/2005","KES/TSHS","15.9382","15.8502","16.0261"
"24/11/2005","CAN $","63.9435","63.8525","64.0344"
"24/11/2005","JPY(100)","63.1491","63.0566","63.2416"
"24/11/2005","NOR KRONER","11.2428","11.2422","11.2433"
"24/11/2005","HONGKONG $","9.6699","9.6567","9.6831"
"24/11/2005","US DOLLAR","74.9778","74.8778","75.0778"
"24/11/2005","SA RAND","11.4226","11.3799","11.4652"
"24/11/2005","KES/USHS","24.4075","24.2415","24.5734"
"24/11/2005","AE DIRHAM","20.4132","20.3849","20.4416"
"24/11/2005","STG POUND","129.1450","128.9570","129.3330"
"24/11/2005","EURO","88.5376","88.4060","88.6692"
"25/11/2005","STG POUND","129.3720","129.1800","129.5630"
"25/11/2005","AUSTRALIAN $","55.2524","55.1713","55.3335"
"25/11/2005","US DOLLAR","75.1222","75.0222","75.2222"
"25/11/2005","EURO","88.4126","88.2787","88.5466"
"25/11/2005","AE DIRHAM","20.4526","20.4242","20.4809"
"25/11/2005","IND RUPEE","1.6394","1.6371","1.6417"
"25/11/2005","HONGKONG $","9.6866","9.6734","9.6998"
"25/11/2005","SW KRONER","9.3056","9.2903","9.3209"
"25/11/2005","KES/TSHS","15.9208","15.8730","15.9686"
"25/11/2005","S FRANC","57.0066","56.9227","57.0906"
"25/11/2005","SAUDI RIYAL","20.0310","20.0033","20.0587"
"25/11/2005","JPY(100)","63.0025","62.9073","63.0977"
"25/11/2005","SA RAND","11.4636","11.4428","11.4843"
"25/11/2005","KES/USHS","24.3672","24.2749","24.4594"
"25/11/2005","CAN $","64.0451","63.9486","64.1417"
"25/11/2005","DAN KRONER","11.8495","11.8309","11.8681"
"25/11/2005","NOR KRONER","11.2122","11.1933","11.2311"
"25/11/2005","SINGAPORE $","44.4011","44.3289","44.4734"
"28/11/2005","IND RUPEE","1.6324","1.6300","1.6349"
"28/11/2005","SAUDI RIYAL","19.9947","19.9662","20.0232"
"28/11/2005","US DOLLAR","74.9861","74.8833","75.0889"
"28/11/2005","KES/TSHS","15.9430","15.8945","15.9915"
"28/11/2005","S FRANC","56.7644","56.6822","56.8467"
"28/11/2005","AUSTRALIAN $","55.0398","54.9569","55.1228"
"28/11/2005","HONGKONG $","9.6695","9.6559","9.6831"
"28/11/2005","CAN $","64.0550","63.9567","64.1533"
"28/11/2005","STG POUND","128.4750","128.2810","128.6690"
"28/11/2005","SW KRONER","9.2485","9.2343","9.2628"
"28/11/2005","DAN KRONER","11.7633","11.7444","11.7822"
"28/11/2005","AE DIRHAM","20.4149","20.3859","20.4440"
"28/11/2005","JPY(100)","62.6417","62.5478","62.7356"
"28/11/2005","EURO","87.7896","87.6482","87.9309"
"28/11/2005","SA RAND","11.4463","11.4162","11.4763"
"28/11/2005","KES/USHS","24.3381","24.1714","24.5048"
"28/11/2005","NOR KRONER","11.1500","11.1367","11.1633"
"28/11/2005","SINGAPORE $","44.2109","44.1451","44.2767"
"29/11/2005","IND RUPEE","1.6304","1.6280","1.6328"
"29/11/2005","AUSTRALIAN $","55.4019","55.3166","55.4871"
"29/11/2005","DAN KRONER","11.8736","11.8558","11.8913"
"29/11/2005","SAUDI RIYAL","19.9590","19.9313","19.9867"
"29/11/2005","NOR KRONER","11.2028","11.1833","11.2222"
"29/11/2005","CAN $","64.0076","63.9130","64.1021"
"29/11/2005","S FRANC","57.1943","57.1140","57.2747"
"29/11/2005","SW KRONER","9.3587","9.3441","9.3734"
"29/11/2005","SA RAND","11.4975","11.4736","11.5214"
"29/11/2005","JPY(100)","62.7861","62.6911","62.8810"
"29/11/2005","US DOLLAR","74.8522","74.7522","74.9522"
"29/11/2005","STG POUND","129.0100","128.8260","129.1940"
"29/11/2005","EURO","88.5205","88.3882","88.6528"
"29/11/2005","HONGKONG $","9.6531","9.6399","9.6663"
"29/11/2005","KES/USHS","24.4016","24.2821","24.5210"
"29/11/2005","KES/TSHS","15.9545","15.8913","16.0176"
"29/11/2005","AE DIRHAM","20.3790","20.3507","20.4074"
"29/11/2005","SINGAPORE $","44.2376","44.1746","44.3006"
"30/11/2005","KES/TSHS","16.0167","15.9280","16.1053"
"30/11/2005","US DOLLAR","74.4856","74.3856","74.5856"
"30/11/2005","DAN KRONER","11.7766","11.7589","11.7942"
"30/11/2005","JPY(100)","62.4255","62.3341","62.5168"
"30/11/2005","SA RAND","11.4343","11.4113","11.4573"
"30/11/2005","STG POUND","128.1500","127.9640","128.3360"
"30/11/2005","EURO","87.8190","87.6812","87.9567"
"30/11/2005","KES/USHS","24.5016","24.3345","24.6688"
"30/11/2005","AE DIRHAM","20.2792","20.2509","20.3076"
"30/11/2005","CAN $","63.7975","63.7062","63.8887"
"30/11/2005","S FRANC","56.7443","56.6637","56.8249"
"30/11/2005","SW KRONER","9.2153","9.2022","9.2284"
"30/11/2005","SINGAPORE $","44.0404","43.9683","44.1126"
"30/11/2005","SAUDI RIYAL","19.8612","19.8335","19.8890"
"30/11/2005","AUSTRALIAN $","55.0299","54.9486","55.1113"
"30/11/2005","NOR KRONER","11.0394","11.0244","11.0544"
"30/11/2005","IND RUPEE","1.6208","1.6185","1.6231"
"30/11/2005","HONGKONG $","9.6058","9.5926","9.6190"
"01/12/2005","IND RUPEE","1.6066","1.6043","1.6090"
"01/12/2005","JPY(100)","61.5326","61.4411","61.6241"
"01/12/2005","CAN $","63.1826","63.0850","63.2803"
"01/12/2005","DAN KRONER","11.6618","11.6413","11.6823"
"01/12/2005","KES/USHS","24.9135","24.8458","24.9811"
"01/12/2005","KES/TSHS","16.1413","16.0584","16.2242"
"01/12/2005","S FRANC","56.0581","55.9761","56.1400"
"01/12/2005","NOR KRONER","10.9328","10.9178","10.9478"
"01/12/2005","SW KRONER","9.1273","9.1108","9.1438"
"01/12/2005","HONGKONG $","9.5116","9.4971","9.5261"
"01/12/2005","SINGAPORE $","43.6024","43.5394","43.6653"
"01/12/2005","SAUDI RIYAL","19.6666","19.6389","19.6943"
"01/12/2005","US DOLLAR","73.7556","73.6556","73.8556"
"01/12/2005","SA RAND","11.3659","11.3291","11.4027"
"01/12/2005","AE DIRHAM","20.0805","20.0522","20.1088"
"01/12/2005","AUSTRALIAN $","54.5017","54.4167","54.5866"
"01/12/2005","STG POUND","127.5620","127.3750","127.7500"
"01/12/2005","EURO","86.9149","86.7842","87.0457"
"02/12/2005","KES/TSHS","16.0722","16.0099","16.1346"
"02/12/2005","KES/USHS","24.8261","24.6774","24.9748"
"02/12/2005","AE DIRHAM","20.1088","20.0796","20.1379"
"02/12/2005","JPY(100)","61.2253","61.1314","61.3192"
"02/12/2005","SW KRONER","9.1113","9.0988","9.1239"
"02/12/2005","NOR KRONER","10.9150","10.9011","10.9289"
"02/12/2005","DAN KRONER","11.6200","11.6006","11.6394"
"02/12/2005","SAUDI RIYAL","19.6929","19.6652","19.7207"
"02/12/2005","AUSTRALIAN $","54.8259","54.7406","54.9112"
"02/12/2005","S FRANC","56.0181","55.9378","56.0983"
"02/12/2005","IND RUPEE","1.6044","1.6021","1.6067"
"02/12/2005","SINGAPORE $","43.6466","43.5772","43.7161"
"02/12/2005","SA RAND","11.4219","11.3992","11.4446"
"02/12/2005","CAN $","63.3096","63.2119","63.4073"
"02/12/2005","STG POUND","127.8190","127.6340","128.0030"
"02/12/2005","HONGKONG $","9.5233","9.5101","9.5365"
"02/12/2005","EURO","86.6069","86.4733","86.7404"
"02/12/2005","US DOLLAR","73.8544","73.7544","73.9544"
